bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
exacta,5-1,0.23432709944739452,073620260622,12.8,False,5-3,2026-06-22,小田原,7,199.938687292665,100,False,0.0,-100.0,2車単
exacta,2-4,0.023837058128888044,023620260622,124.9,False,7-4,2026-06-22,小田原,2,197.72485602981166,100,False,0.0,-100.0,2車単
trifecta,1-2-5,0.021957780494745394,024320260622,134.6,False,1-3-4,2026-06-22,岐阜,2,195.551725459273,100,False,0.0,-100.0,3連単
exacta,5-3,0.25673356292677,063620260622,11.5,True,5-3,2026-06-22,小田原,6,195.24359736578552,100,True,1150.0,1050.0,2車単
trifecta,5-3-1,0.02210374557039131,024320260622,122.0,False,1-3-4,2026-06-22,岐阜,2,169.665695958774,100,False,0.0,-100.0,3連単
quinella_place,4-6,0.22555350689767836,053620260622,11.8,True,3-4|3-6|4-6,2026-06-22,小田原,5,166.15313813926048,100,True,1180.0,1080.0,ワイド
quinella,1-2,0.09260087143129239,023620260622,27.7,False,4-7,2026-06-22,小田原,2,156.50441386467992,100,False,0.0,-100.0,2車複
exacta,7-4,0.3248920173163948,033620260622,7.8,False,3-7,2026-06-22,小田原,3,153.4157735067879,100,False,0.0,-100.0,2車単
exacta,3-5,0.04871085198428189,073620260622,51.5,False,5-3,2026-06-22,小田原,7,150.86088771905173,100,False,0.0,-100.0,2車単
quinella,1-7,0.09283064499814642,113620260622,27.0,False,3-4,2026-06-22,小田原,11,150.6427414949953,100,False,0.0,-100.0,2車複
quinella,1-2,0.0674046923177798,123620260622,37.0,False,1-7,2026-06-22,小田原,12,149.39736157578528,100,False,0.0,-100.0,2車複
trifecta,7-4-3,0.1143857059276438,044320260622,21.5,False,4-2-5,2026-06-22,岐阜,4,145.92926774443416,100,False,0.0,-100.0,3連単
exacta,1-3,0.14911971470454413,054320260622,16.4,False,5-3,2026-06-22,岐阜,5,144.55633211545234,100,False,0.0,-100.0,2車単
quinella,1-5,0.48525127120763223,073620260622,5.0,False,3-5,2026-06-22,小田原,7,142.6256356038161,100,False,0.0,-100.0,2車複
quinella_place,2-3,0.06847229035057913,034320260622,35.1,False,2-4|2-6|4-6,2026-06-22,岐阜,3,140.33773913053275,100,False,0.0,-100.0,ワイド
trio,1-2-4,0.025770871310354534,123620260622,92.2,False,1-5-7,2026-06-22,小田原,12,137.6074334814688,100,False,0.0,-100.0,3連複
quinella,5-7,0.08179407861089447,073620260622,28.5,False,3-5,2026-06-22,小田原,7,133.11312404104925,100,False,0.0,-100.0,2車複
quinella,1-3,0.2580602953220234,054320260622,9.0,False,3-5,2026-06-22,岐阜,5,132.25426578982103,100,False,0.0,-100.0,2車複
trio,1-2-4,0.4439243474896791,113620260622,5.2,False,2-3-4,2026-06-22,小田原,11,130.84066069463316,100,False,0.0,-100.0,3連複
exacta,1-4,0.07257229930897571,083620260622,31.5,False,2-7,2026-06-22,小田原,8,128.60274282327347,100,False,0.0,-100.0,2車単
quinella_place,2-5,0.5143128941600695,093620260622,4.3,False,2-4|2-6|4-6,2026-06-22,小田原,9,121.15454448882987,100,False,0.0,-100.0,ワイド
trio,1-2-3,0.04780187023946915,113620260622,46.2,False,2-3-4,2026-06-22,小田原,11,120.84464050634747,100,False,0.0,-100.0,3連複
exacta,1-2,0.032730494779620055,054320260622,66.1,False,5-3,2026-06-22,岐阜,5,116.34857049328855,100,False,0.0,-100.0,2車単
quinella_place,1-6,0.11012313835283039,013620260622,19.6,False,2-5|2-7|5-7,2026-06-22,小田原,1,115.84135117154757,100,False,0.0,-100.0,ワイド
trifecta,7-4-1,0.07583381860621434,044320260622,28.3,False,4-2-5,2026-06-22,岐阜,4,114.60970665558659,100,False,0.0,-100.0,3連単
quinella_place,1-2,0.17403688286822364,054320260622,12.3,False,1-3|1-5|3-5,2026-06-22,岐阜,5,114.06536592791508,100,False,0.0,-100.0,ワイド
exacta,5-7,0.031200679454052627,083620260622,67.4,False,2-7,2026-06-22,小田原,8,110.29257952031473,100,False,0.0,-100.0,2車単
exacta,1-2,0.04149940288596284,024320260622,50.6,False,1-3,2026-06-22,岐阜,2,109.986978602972,100,False,0.0,-100.0,2車単
quinella,5-7,0.03905186558768942,103620260622,52.9,False,1-2,2026-06-22,小田原,10,106.58436895887706,100,False,0.0,-100.0,2車複
trio,2-5-7,0.16606228265591058,103620260622,12.3,False,1-2-3,2026-06-22,小田原,10,104.25660766677001,100,False,0.0,-100.0,3連複
quinella,1-4,0.055036632688770126,123620260622,36.9,False,1-7,2026-06-22,小田原,12,103.08517462156175,100,False,0.0,-100.0,2車複
quinella_place,5-7,0.3606255106276655,073620260622,5.6,False,1-3|1-5|3-5,2026-06-22,小田原,7,101.95028595149269,100,False,0.0,-100.0,ワイド
trifecta,7-3-1,0.08400674294453739,123620260623,161.6,False,7-6-4,2026-06-23,小田原,12,1257.5489659837242,500,False,0.0,-500.0,3連単
trifecta,1-3-5,0.18662209368549285,034320260623,54.4,False,1-7-5,2026-06-23,岐阜,3,915.224189649081,400,False,0.0,-400.0,3連単
trifecta,3-7-1,0.11655890500246763,123620260623,81.5,False,7-6-4,2026-06-23,小田原,12,849.9550757701112,300,False,0.0,-300.0,3連単
trifecta,7-5-2,0.1704775618739912,024320260623,53.2,False,7-1-4,2026-06-23,岐阜,2,806.9406291696333,300,False,0.0,-300.0,3連単
trifecta,1-6-2,0.04681102208537897,044320260623,182.5,False,7-1-4,2026-06-23,岐阜,4,754.3011530581662,300,False,0.0,-300.0,3連単
trifecta,3-1-5,0.31446943402984145,034320260623,26.9,False,1-7-5,2026-06-23,岐阜,3,745.9227775402734,300,False,0.0,-300.0,3連単
trifecta,1-2-6,0.08889388128806569,044320260623,90.4,False,7-1-4,2026-06-23,岐阜,4,703.6006868441139,300,False,0.0,-300.0,3連単
trio,1-2-6,0.17025611050956319,044320260623,42.3,False,1-4-7,2026-06-23,岐阜,4,620.1833474554522,300,False,0.0,-300.0,3連複
exacta,1-2,0.4185305186630817,044320260623,16.6,False,7-1,2026-06-23,岐阜,4,594.7606609807157,200,False,0.0,-200.0,2車単
exacta,2-1,0.028938273569213663,013620260623,221.0,False,5-1,2026-06-23,小田原,1,539.535845879622,200,False,0.0,-200.0,2車単
trifecta,1-5-4,0.0881377015974715,014320260623,70.4,False,4-5-2,2026-06-23,岐阜,1,520.4894192461994,200,False,0.0,-200.0,3連単
trifecta,7-2-5,0.04852838054487301,024320260623,126.0,False,7-1-4,2026-06-23,岐阜,2,511.4575948653999,200,False,0.0,-200.0,3連単
quinella,1-2,0.514647810814641,044320260623,11.2,False,1-7,2026-06-23,岐阜,4,476.4055481123978,200,False,0.0,-200.0,2車複
exacta,7-3,0.09565775875409657,123620260623,59.7,False,7-6,2026-06-23,小田原,12,471.0768197619566,200,False,0.0,-200.0,2車単
exacta,3-1,0.38077981877044004,034320260623,14.2,False,1-7,2026-06-23,岐阜,3,440.7073426540248,200,False,0.0,-200.0,2車単
exacta,3-7,0.13272462691154402,123620260623,37.1,False,7-6,2026-06-23,小田原,12,392.4083658418283,200,False,0.0,-200.0,2車単
trifecta,7-1-2,0.035012577829274215,113620260623,138.6,False,2-3-5,2026-06-23,小田原,11,385.27432871374054,200,False,0.0,-200.0,3連単
trifecta,1-4-5,0.15612660436534898,014320260623,29.6,False,4-5-2,2026-06-23,岐阜,1,362.13474892143296,200,False,0.0,-200.0,3連単
quinella,3-7,0.2283823856656406,123620260623,19.9,False,6-7,2026-06-23,小田原,12,354.48094747462477,200,False,0.0,-200.0,2車複
trifecta,1-7-2,0.026514998705960115,113620260623,169.6,False,2-3-5,2026-06-23,小田原,11,349.69437805308354,200,False,0.0,-200.0,3連単
exacta,2-1,0.09611729215155919,044320260623,41.6,False,7-1,2026-06-23,岐阜,4,299.84793535048624,100,False,0.0,-100.0,2車単
trifecta,3-1-5,0.0224129187951792,013620260623,170.9,False,5-1-7,2026-06-23,小田原,1,283.03678220961257,100,False,0.0,-100.0,3連単
trifecta,4-1-5,0.03282201719914961,013620260623,111.6,False,5-1-7,2026-06-23,小田原,1,266.2937119425096,100,False,0.0,-100.0,3連単
trifecta,7-1-5,0.0304656371935956,054320260623,117.2,False,1-2-4,2026-06-23,岐阜,5,257.05726790894045,100,False,0.0,-100.0,3連単
trifecta,2-1-5,0.028542766187398688,054320260623,122.5,False,1-2-4,2026-06-23,岐阜,5,249.6488857956339,100,False,0.0,-100.0,3連単
trifecta,5-7-3,0.0372716085073393,064320260623,90.6,False,5-1-2,2026-06-23,岐阜,6,237.68077307649403,100,False,0.0,-100.0,3連単
trifecta,5-3-1,0.06424483186206413,064320260623,51.6,False,5-1-2,2026-06-23,岐阜,6,231.50333240825094,100,False,0.0,-100.0,3連単
quinella_place,3-7,0.7793733690264959,123620260623,4.2,False,4-6|4-7|6-7,2026-06-23,小田原,12,227.3368149911283,100,False,0.0,-100.0,ワイド
exacta,1-4,0.23279537559027608,014320260623,13.2,False,4-5,2026-06-23,岐阜,1,207.28989577916442,100,False,0.0,-100.0,2車単
trio,1-2-5,0.2964881543950305,044320260623,10.3,False,1-4-7,2026-06-23,岐阜,4,205.38279902688146,100,False,0.0,-100.0,3連複
exacta,2-7,0.03283484068122078,024320260623,92.9,False,7-1,2026-06-23,岐阜,2,205.03566992854104,100,False,0.0,-100.0,2車単
quinella_place,1-2,0.65864073750144,044320260623,4.6,False,1-4|1-7|4-7,2026-06-23,岐阜,4,202.9747392506624,100,False,0.0,-100.0,ワイド
quinella,1-2,0.07307833264136357,013620260623,41.0,False,1-5,2026-06-23,小田原,1,199.62116382959064,100,False,0.0,-100.0,2車複
exacta,1-3,0.22597403538233443,034320260623,13.2,False,1-7,2026-06-23,岐阜,3,198.28572670468145,100,False,0.0,-100.0,2車単
exacta,1-5,0.10826679649683482,014320260623,27.4,False,4-5,2026-06-23,岐阜,1,196.65102240132742,100,False,0.0,-100.0,2車単
exacta,1-7,0.05705936882418099,113620260623,50.6,False,2-3,2026-06-23,小田原,11,188.7204062503558,100,False,0.0,-100.0,2車単
exacta,7-5,0.03320133476853195,064320260623,86.6,False,5-1,2026-06-23,岐阜,6,187.5235590954867,100,False,0.0,-100.0,2車単
trifecta,7-5-1,0.15904444671732623,074320260623,17.6,False,2-4-3,2026-06-23,岐阜,7,179.91822622249418,100,False,0.0,-100.0,3連単
trio,1-4-6,0.07463629799934363,014320260623,37.5,False,2-4-5,2026-06-23,岐阜,1,179.88611749753858,100,False,0.0,-100.0,3連複
quinella,1-6,0.09671702214846853,044320260623,28.7,False,1-7,2026-06-23,岐阜,4,177.5778535661047,100,False,0.0,-100.0,2車複
trifecta,1-5-7,0.02924100926727808,074320260623,93.9,False,2-4-3,2026-06-23,岐阜,7,174.57307701974122,100,False,0.0,-100.0,3連単
exacta,3-5,0.05252278083023541,064320260623,52.1,False,5-1,2026-06-23,岐阜,6,173.6436881255265,100,False,0.0,-100.0,2車単
exacta,6-4,0.0464425258391907,103620260623,58.1,False,2-7,2026-06-23,小田原,10,169.831075125698,100,False,0.0,-100.0,2車単
trifecta,1-4-5,0.04859048936628689,023620260623,53.7,False,5-2-1,2026-06-23,小田原,2,160.9309278969606,100,False,0.0,-100.0,3連単
trifecta,5-4-1,0.09374908133421862,023620260623,27.8,False,5-2-1,2026-06-23,小田原,2,160.62244610912776,100,False,0.0,-100.0,3連単
quinella,1-4,0.4523558989866624,014320260623,5.7,False,4-5,2026-06-23,岐阜,1,157.8428624223976,100,False,0.0,-100.0,2車複
trio,1-4-5,0.5914423085958386,014320260623,4.2,False,2-4-5,2026-06-23,岐阜,1,148.40576961025224,100,False,0.0,-100.0,3連複
quinella,5-7,0.1553369792155888,064320260623,15.7,False,1-5,2026-06-23,岐阜,6,143.8790573684744,100,False,0.0,-100.0,2車複
exacta,4-1,0.07119673627412183,013620260623,34.2,False,5-1,2026-06-23,小田原,1,143.4928380574967,100,False,0.0,-100.0,2車単
exacta,7-1,0.07534586797459769,113620260623,31.5,False,2-3,2026-06-23,小田原,11,137.33948411998273,100,False,0.0,-100.0,2車単
exacta,7-5,0.34475784824084377,024320260623,6.7,False,7-1,2026-06-23,岐阜,2,130.9877583213653,100,False,0.0,-100.0,2車単
exacta,6-1,0.03343141745103286,103620260623,68.9,False,2-7,2026-06-23,小田原,10,130.34246623761643,100,False,0.0,-100.0,2車単
trio,1-5-7,0.32946174172600884,054320260623,6.9,False,1-2-4,2026-06-23,岐阜,5,127.32860179094612,100,False,0.0,-100.0,3連複
quinella_place,2-5,0.29766575613004803,044320260623,7.5,False,1-4|1-7|4-7,2026-06-23,岐阜,4,123.24931709753604,100,False,0.0,-100.0,ワイド
quinella,4-6,0.09698565056474978,103620260623,21.4,False,2-7,2026-06-23,小田原,10,107.54929220856452,100,False,0.0,-100.0,2車複
quinella,1-5,0.18694002755941577,014320260623,11.1,False,4-5,2026-06-23,岐阜,1,107.50343059095151,100,False,0.0,-100.0,2車複
quinella_place,4-6,0.21824934874010526,103620260623,9.5,False,2-5|2-7|5-7,2026-06-23,小田原,10,107.33688130310001,100,False,0.0,-100.0,ワイド
quinella_place,1-7,0.40503167471346624,054320260623,5.1,False,1-2|1-4|2-4,2026-06-23,岐阜,5,106.56615410386779,100,False,0.0,-100.0,ワイド
quinella_place,1-5,0.6529642587844245,014320260623,3.1,False,2-4|2-5|4-5,2026-06-23,岐阜,1,102.41892022317161,100,False,0.0,-100.0,ワイド
trifecta,1-7-3,0.16450232222989875,041220260626,166.1,False,3-2-1,2026-06-26,青森,4,2632.3835722386184,500,False,0.0,-500.0,3連単
trifecta,7-1-3,0.08226641692221368,041220260626,263.2,False,3-2-1,2026-06-26,青森,4,2065.252093392664,500,False,0.0,-500.0,3連単
exacta,1-7,0.3048608739792315,041220260626,39.9,False,3-2,2026-06-26,青森,4,1116.3948871771338,400,False,0.0,-400.0,2車単
quinella,1-7,0.45731958351037016,041220260626,25.6,False,2-3,2026-06-26,青森,4,1070.7381337865477,400,False,0.0,-400.0,2車複
trifecta,1-3-5,0.1273891760968641,021220260626,84.8,False,5-6-3,2026-06-26,青森,2,980.2602133014075,400,False,0.0,-400.0,3連単
exacta,7-1,0.15245870953113866,041220260626,65.3,False,3-2,2026-06-26,青森,4,895.5553732383354,300,False,0.0,-300.0,2車単
trifecta,1-6-3,0.08791748460668225,031220260626,86.7,False,2-1-6,2026-06-26,青森,3,662.2445915399351,300,False,0.0,-300.0,3連単
trifecta,6-1-2,0.03093939129385793,061220260626,202.2,False,1-3-2,2026-06-26,青森,6,525.5944919618073,200,False,0.0,-200.0,3連単
trifecta,1-3-6,0.05968978295658939,031220260626,101.8,False,2-1-6,2026-06-26,青森,3,507.6419904980799,200,False,0.0,-200.0,3連単
trifecta,1-2-6,0.25750232335573503,061220260626,21.7,False,1-3-2,2026-06-26,青森,6,458.78004168194497,200,False,0.0,-200.0,3連単
trio,1-3-5,0.28210101021545736,021220260626,19.6,False,3-5-6,2026-06-26,青森,2,452.91798002229643,200,False,0.0,-200.0,3連複
quinella_place,1-7,0.6613666395015688,041220260626,8.0,False,1-2|1-3|2-3,2026-06-26,青森,4,429.09331160125504,200,False,0.0,-200.0,ワイド
exacta,1-5,0.049013451705020576,021220260626,107.7,False,5-6,2026-06-26,青森,2,427.87487486307157,200,False,0.0,-200.0,2車単
quinella,1-5,0.07025013037965633,021220260626,66.2,False,5-6,2026-06-26,青森,2,365.0558631133249,200,False,0.0,-200.0,2車複
trio,1-2-6,0.5163953660949431,061220260626,8.6,False,1-2-3,2026-06-26,青森,6,344.100014841651,200,False,0.0,-200.0,3連複
trifecta,1-5-2,0.023493424045037296,071220260626,165.1,False,1-6-3,2026-06-26,青森,7,287.87643098356574,100,False,0.0,-100.0,3連単
trifecta,3-1-5,0.07627949291759042,021220260626,48.7,False,5-6-3,2026-06-26,青森,2,271.4811305086654,100,False,0.0,-100.0,3連単
trio,1-2-5,0.11402761684011303,071220260626,31.6,False,1-3-6,2026-06-26,青森,7,260.3272692147572,100,False,0.0,-100.0,3連複
trifecta,1-2-5,0.07242395538654778,071220260626,48.3,False,1-6-3,2026-06-26,青森,7,249.80770451702577,100,False,0.0,-100.0,3連単
exacta,5-1,0.02123667867463575,021220260626,164.7,False,5-6,2026-06-26,青森,2,249.76809777125078,100,False,0.0,-100.0,2車単
exacta,1-6,0.1755279022534854,031220260626,19.5,False,2-1,2026-06-26,青森,3,242.27940939429655,100,False,0.0,-100.0,2車単
trifecta,3-2-1,0.04951972014278624,051220260626,68.4,False,1-3-2,2026-06-26,青森,5,238.7148857766579,100,False,0.0,-100.0,3連単
quinella_place,2-6,0.5200642244864536,061220260626,6.1,False,1-2|1-3|2-3,2026-06-26,青森,6,217.2391769367367,100,False,0.0,-100.0,ワイド
trifecta,2-1-3,0.07698843530073826,051220260626,39.6,False,1-3-2,2026-06-26,青森,5,204.8742037909235,100,False,0.0,-100.0,3連単
trio,1-2-3,0.3627822278079978,071220260626,6.9,False,1-3-6,2026-06-26,青森,7,150.3197371875185,100,False,0.0,-100.0,3連複
quinella_place,1-6,0.551285115549555,061220260626,4.5,False,1-2|1-3|2-3,2026-06-26,青森,6,148.07830199729972,100,False,0.0,-100.0,ワイド
trio,1-2-5,0.1417786691015046,061220260626,17.2,False,1-2-3,2026-06-26,青森,6,143.8593108545879,100,False,0.0,-100.0,3連複
exacta,3-2,0.058275641516959874,051220260626,40.3,False,1-3,2026-06-26,青森,5,134.85083531334828,100,False,0.0,-100.0,2車単
exacta,2-1,0.10361152435974433,051220260626,21.5,False,1-3,2026-06-26,青森,5,122.76477737345029,100,False,0.0,-100.0,2車単
exacta,1-3,0.0902846161479619,031220260626,23.6,False,2-1,2026-06-26,青森,3,113.07169410919009,100,False,0.0,-100.0,2車単
trifecta,6-1-5,0.16267353056755926,031220260627,162.3,False,2-3-6,2026-06-27,青森,3,2540.191401111487,500,False,0.0,-500.0,3連単
trifecta,1-6-5,0.1030690510718689,031220260627,183.3,False,2-3-6,2026-06-27,青森,3,1789.2557061473572,500,False,0.0,-500.0,3連単
exacta,6-1,0.29345169974933244,031220260627,53.3,False,2-3,2026-06-27,青森,3,1464.0975596639419,500,False,0.0,-500.0,2車単
exacta,1-6,0.1859293772199124,031220260627,68.4,False,2-3,2026-06-27,青森,3,1171.7569401842009,400,False,0.0,-400.0,2車単
trifecta,2-4-3,0.07575005273498443,041220260627,166.7,False,4-2-1,2026-06-27,青森,4,1162.7533790921905,400,False,0.0,-400.0,3連単
trifecta,2-3-4,0.055972327081818325,041220260627,197.9,False,4-2-1,2026-06-27,青森,4,1007.6923529491846,400,False,0.0,-400.0,3連単
trifecta,1-7-2,0.04149078162345104,061220260627,235.0,False,1-2-5,2026-06-27,青森,6,875.0333681510995,300,False,0.0,-300.0,3連単
trifecta,1-6-2,0.1028299770622705,061220260627,93.2,False,1-2-5,2026-06-27,青森,6,858.3753862203612,300,False,0.0,-300.0,3連単
trifecta,1-4-3,0.09725142753095734,051220260627,84.5,False,1-3-5,2026-06-27,青森,5,721.7745626365895,300,False,0.0,-300.0,3連単
exacta,1-7,0.06261719865366785,061220260627,126.8,False,1-2,2026-06-27,青森,6,693.9860789285084,300,False,0.0,-300.0,2車単
exacta,1-6,0.1322867552403,061220260627,55.9,False,1-2,2026-06-27,青森,6,639.482961793277,300,False,0.0,-300.0,2車単
quinella,1-7,0.09343184375250695,061220260627,57.5,False,1-2,2026-06-27,青森,6,437.233101576915,200,False,0.0,-200.0,2車複
trifecta,1-5-4,0.07638092486624476,021220260627,63.6,False,3-4-1,2026-06-27,青森,2,385.7826821493167,200,False,0.0,-200.0,3連単
trio,1-6-7,0.06642536052691642,061220260627,72.4,False,1-2-5,2026-06-27,青森,6,380.9196102148749,200,False,0.0,-200.0,3連複
exacta,1-4,0.19236068150650926,051220260627,24.7,False,1-3,2026-06-27,青森,5,375.1308833210778,200,False,0.0,-200.0,2車単
exacta,2-4,0.1319308564526186,041220260627,35.2,False,4-2,2026-06-27,青森,4,364.39661471321745,200,False,0.0,-200.0,2車単
trio,1-3-4,0.25522377939384044,051220260627,18.0,False,1-3-5,2026-06-27,青森,5,359.4028029089128,200,False,0.0,-200.0,3連複
trifecta,4-5-1,0.0928808465957493,021220260627,47.8,False,3-4-1,2026-06-27,青森,2,343.97044672768163,200,False,0.0,-200.0,3連単
quinella,1-4,0.21809083038156146,051220260627,20.1,False,1-3,2026-06-27,青森,5,338.3625690669386,200,False,0.0,-200.0,2車複
trifecta,1-3-4,0.12495905391551146,051220260627,34.7,False,1-3-5,2026-06-27,青森,5,333.60791708682484,200,False,0.0,-200.0,3連単
quinella,1-6,0.20184678347770102,061220260627,20.5,False,1-2,2026-06-27,青森,6,313.78590612928707,200,False,0.0,-200.0,2車複
trio,1-2-7,0.23525877806418574,061220260627,16.4,False,1-2-5,2026-06-27,青森,6,285.82439602526455,100,False,0.0,-100.0,3連複
exacta,2-3,0.08167006461965623,041220260627,46.4,False,4-2,2026-06-27,青森,4,278.9490998352049,100,False,0.0,-100.0,2車単
exacta,1-5,0.09142655890130731,021220260627,36.5,False,3-4,2026-06-27,青森,2,233.70693998977168,100,False,0.0,-100.0,2車単
quinella_place,3-4,0.2556251187614081,051220260627,13.0,False,1-3|1-5|3-5,2026-06-27,青森,5,232.31265438983053,100,False,0.0,-100.0,ワイド
quinella,2-3,0.1573003676468947,041220260627,19.1,False,2-4,2026-06-27,青森,4,200.4437022055689,100,False,0.0,-100.0,2車複
trifecta,1-4-3,0.030965573383042164,011220260627,95.8,False,6-5-3,2026-06-27,青森,1,196.65019300954393,100,False,0.0,-100.0,3連単
exacta,4-1,0.0257301488750522,051220260627,111.1,False,1-3,2026-06-27,青森,5,185.8619540018299,100,False,0.0,-100.0,2車単
quinella,1-4,0.1105576130669341,011220260627,25.4,False,5-6,2026-06-27,青森,1,180.81633719001258,100,False,0.0,-100.0,2車複
quinella_place,1-7,0.3089284973939869,061220260627,9.0,False,1-2|1-5|2-5,2026-06-27,青森,6,178.03564765458822,100,False,0.0,-100.0,ワイド
exacta,1-4,0.06785288688778164,011220260627,40.2,False,6-5,2026-06-27,青森,1,172.7686052888822,100,False,0.0,-100.0,2車単
quinella,1-6,0.058528023040661056,051220260627,45.8,False,1-3,2026-06-27,青森,5,168.05834552622764,100,False,0.0,-100.0,2車複
trifecta,1-4-2,0.05491128056953258,071220260627,46.2,False,1-2-6,2026-06-27,青森,7,153.69011623124055,100,False,0.0,-100.0,3連単
quinella_place,1-6,0.6144362611536485,061220260627,4.0,False,1-2|1-5|2-5,2026-06-27,青森,6,145.7745044614594,100,False,0.0,-100.0,ワイド
trifecta,3-1-2,0.07009000622448706,011220260627,33.9,False,6-5-3,2026-06-27,青森,1,137.60512110101115,100,False,0.0,-100.0,3連単
trifecta,1-2-4,0.14117996705794625,071220260627,16.8,False,1-2-6,2026-06-27,青森,7,137.1823446573497,100,False,0.0,-100.0,3連単
exacta,4-1,0.042704726179152455,011220260627,53.4,False,6-5,2026-06-27,青森,1,128.04323779667413,100,False,0.0,-100.0,2車単
quinella,1-3,0.2847037539369519,011220260627,7.8,False,5-6,2026-06-27,青森,1,122.06892807082248,100,False,0.0,-100.0,2車複
exacta,4-5,0.11386538026790216,021220260627,17.9,False,3-4,2026-06-27,青森,2,103.81903067954484,100,False,0.0,-100.0,2車単
